MainID,Country ID2,Name,Age,Class/Dept,Ticket,Joined,Job,Boat [Body],Country of Residence,Profession
736,203,"BAXTER, Mr Harry Ross",53,Victualling Crew,,Southampton,3rd Class Steward,,England,3rd Class Steward
737,59,"BAXTER, Mrs HÈlËne",50,1st Class Passenger,17558£247 10s 5d,Cherbourg,,6*†,Canada,0
738,60,"BAXTER, Mr Quigg Edmond",24,1st Class Passenger,17558£247 10s 5d,Cherbourg,,,Canada,0
739,204,"BAXTER, Mr Thomas Ferguson",55,Victualling Crew,,Southampton,Linen Steward (1st class),[235],England,Linen Steward (1st class)
740,205,"BAZZI, Sig. Narciso",33,Restaurant Staff,,Southampton,Waiter,,England,Waiter
741,1787,"BAZZ?, Mr Rash?d Al-H?j 'Adb al-Husayn",30,3rd Class Passenger,2629£7 4s 7d,Cherbourg,,,Syria,0
742,1863,"BEANE, Mr Edward",32,2nd Class Passenger,2908£26,Southampton,,9*†,United States,0
743,206,"BEANE, Mrs Ethel Louisa",22,2nd Class Passenger,2908£26,Southampton,,9*†,England,0
745,207,"BEATTIE, Mr Joseph John",40,Engineering Crew,,Belfast,Greaser,,England,Greaser
746,61,"BEATTIE, Mr Thomson",36,1st Class Passenger,13050£75 4s 10d,Southampton,Landowner,A†[331],Canada,Landowner
747,209,"BEAUCHAMP, Mr George William",24,Engineering Crew,,Southampton,Fireman,13,England,Fireman
748,208,"BEAUCHAMP, Mr Henry James",43,2nd Class Passenger,244358£26,Southampton,Club Head Steward,,England,Club Head Steward
749,210,"BEAVAN, Mr William Thomas",20,3rd Class Passenger,323951£8 1s,Southampton,General Labourer,,England,General Labourer
750,1614,"BECKER, Miss Marion Louise",4,2nd Class Passenger,230136£39,Southampton,,11,India,0
751,1613,"BECKER, Mrs Nellie E.",35,2nd Class Passenger,230136£39,Southampton,,11,India,0
752,1615,"BECKER, Master Richard F.",1,2nd Class Passenger,230136£39,Southampton,,11,India,0
753,1616,"BECKER, Miss Ruth Elizabeth",12,2nd Class Passenger,230136£39,Southampton,,13,India,0
754,1864,"BECKWITH, Mr Richard Leonard",37,1st Class Passenger,11751£52 11s 1d,Southampton,Realtor,5,United States,Realtor
755,1865,"BECKWITH, Mrs Sarah Maybell",46,1st Class Passenger,11751£52 11s 1d,Southampton,,5,United States,0
756,211,"BEDFORD, Mr William Barnett",31,Victualling Crew,,Southampton,Assistant Roast Cook,,England,Assistant Roast Cook
757,212,"BEEDEM, Mr George Arthur",35,Victualling Crew,,Southampton,2nd Class Bedroom Steward,,England,2nd Class Bedroom Steward
758,213,"BEERE, Mr William",19,Victualling Crew,,Southampton,Kitchen Porter,,England,Kitchen Porter
759,214,"BEESLEY, Mr Lawrence",34,2nd Class Passenger,248698£13,Southampton,Teacher,13,England,Teacher
760,1866,"BEHR, Mr Karl Howell",26,1st Class Passenger,111369£30,Cherbourg,,5,United States,0
761,215,"BELL, Mr Joseph",51,Engineering Crew,,Belfast,Chief Engineer,,England,Chief Engineer
762,216,"BENDELL, Mr Frank",23,Engineering Crew,,Southampton,Fireman,,England,Fireman
763,1672,"BENGTSSON, Mr Jan Viktor",26,3rd Class Passenger,347068£7 15s 6d,Southampton,General Labourer,,Sweden,General Labourer
764,217,"BENHAM, Mr Fred John",29,Victualling Crew,,Southampton,Saloon Steward (2nd class),,England,Saloon Steward (2nd class)
765,218,"BENNETT, Mr George Alfred",30,Engineering Crew,,Southampton,Fireman,,England,Fireman
766,219,"BENNETT, Mrs Mabel Kate",33,Victualling Crew,,Southampton,Stewardess,5*†,England,Stewardess
770,1867,"BENTHAM, Miss Lillian Winifred",19,2nd Class Passenger,28404£13,Southampton,,12,United States,0
771,220,"BENVILLE, Mr Edward",47,Engineering Crew,,Southampton,Fireman,,England,Fireman
772,1357,"BERGLUND, Mr Karl Ivar Sven",22,3rd Class Passenger,4348£9 7s,Southampton,General Labourer,,Finland,General Labourer
773,221,"BERNARDI, Sig. Battista",22,Restaurant Staff,,Southampton,Assistant Waiter,[215],England,Assistant Waiter
774,222,"BERRIMAN, Mr William John",23,2nd Class Passenger,28425£13,Southampton,,,England,0
775,224,"BESSANT, Mr Edward",31,Victualling Crew,,Southampton,1st class baggage steward,,England,1st class baggage steward
776,223,"BESSANT, Mr William Edward Lowe",40,Engineering Crew,,Southampton,Fireman,,England,Fireman
777,225,"BEST, Mr Edwin Alfred",40,Victualling Crew,,Belfast,Saloon Steward (1st class),,England,Saloon Steward (1st class)
778,226,"BEUX, Mr David",25,Restaurant Staff,,Southampton,Assistant Waiter,,England,Assistant Waiter
779,227,"BEVIS, Mr Joseph Henry",22,Engineering Crew,,Southampton,Trimmer,,England,Trimmer
780,228,"BIDDLECOMBE, Mr Reginald Charles",31,Engineering Crew,,Southampton,Fireman,,England,Fireman
781,230,"BIGGS, Mr Edward Charles",20,Engineering Crew,,Southampton,Fireman,,England,Fireman
782,231,"BILLOWS, Mr James",20,Engineering Crew,,Southampton,Trimmer,,England,Trimmer
784,232,"BINSTEAD, Mr Walter William",20,Engineering Crew,,Southampton,Trimmer,3*†,England,Trimmer
785,1441,"BIRKELAND, Mr Hans Martin Monsen",21,3rd Class Passenger,312992£7 15s 6d,Southampton,Seaman,,Norway,Seaman
786,1868,"BIRNBAUM, Mr Jakob",24,1st Class Passenger,13905£26,Cherbourg,Diamond Dealer,[148],United States,Diamond Dealer
787,1869,"BISHOP, Mr Dickinson H.",25,1st Class Passenger,11967£91 1s 7d,Cherbourg,,7,United States,0
788,1870,"BISHOP, Mrs Helen Margaret",19,1st Class Passenger,11967£91 1s 7d,Cherbourg,,7,United States,0
789,233,"BISHOP, Mr Walter Alexander",34,Victualling Crew,,Belfast,1st Class Bedroom Steward,,England,1st Class Bedroom Steward
791,229,"BI…TRIX, Mr George Baptiste",28,Restaurant Staff,,Southampton,Cook,,England,Cook
792,1673,"BJ÷RKLUND, Mr Ernst Heribert",18,3rd Class Passenger,347090£7 15s,Southampton,General Labourer,,Sweden,General Labourer
793,1674,"BJ÷RNSTR÷M-STEFFANSSON, Mr Mauritz HÂkan",28,1st Class Passenger,110564£26 11s,Southampton,Businessman,D†,Sweden,Businessman
794,234,"BLACK, Mr Alexander",28,Engineering Crew,,Southampton,Fireman,,England,Fireman
796,236,"BLACKMAN, Mr Albert Edward",23,Engineering Crew,,Southampton,Fireman,,England,Fireman
797,1871,"BLACKWELL, Mr Stephen Weart",45,1st Class Passenger,113784£35 10s,Southampton,Businessman,,United States,Businessman
798,237,"BLADES, Mr Frederick Charles",17,Victualling Crew,,Southampton,Lift Steward,,England,Lift Steward
799,240,"BLAKE, Mr John Douglas Stanley George",26,Engineering Crew,,Belfast,Mess Steward,,England,Mess Steward
800,239,"BLAKE, Mr Percival Albert",22,Engineering Crew,,Southampton,Trimmer,,England,Trimmer
801,241,"BLAKE, Mr Thomas Henry",36,Engineering Crew,,Southampton,Fireman,,England,Fireman
802,242,"BLANEY, Mr James",32,Engineering Crew,,Southampton,Fireman,,England,Fireman
803,1872,"BLANK, Mr Henry",39,1st Class Passenger,112277£31,Cherbourg,Jeweller,7*†,United States,Jeweller
804,243,"BLANN, Mr Eustace Horatius",21,Engineering Crew,,Southampton,Fireman,,England,Fireman
807,244,"BLUMET, Mr Jean Baptiste",26,Restaurant Staff,,Southampton,Pantryman,,England,Pantryman
809,245,"BOCHATAY, Mr Alexis Joseph",30,Victualling Crew,,Southampton,Chef,,England,Chef
810,246,"BOCHET, Mr Pietro Giuseppe",43,Restaurant Staff,,Southampton,Waiter,,England,Waiter
811,247,"BOGIE, Mr Norman Leslie",59,Victualling Crew,,Southampton,2nd Class Bedroom Steward,[274],England,2nd Class Bedroom Steward
812,248,"BOLHUIS, Mr Hendrik",27,Restaurant Staff,,Southampton,Larder Cook,,England,Larder Cook
813,249,"BOND, Mr William John",45,Victualling Crew,,Belfast,Bed Room Steward,,England,Bed Room Steward
814,1873,"BONNELL, Miss Caroline",30,1st Class Passenger,36928£164 17s 4d,Southampton,,8,United States,0
815,250,"BONNELL, Miss Elizabeth",61,1st Class Passenger,113783£26 11s,Southampton,,8,England,0
816,251,"BOOTHBY, Mr Walter Thomas",37,Victualling Crew,,Southampton,2nd Class Bedroom Steward,[107],England,2nd Class Bedroom Steward
817,252,"BOREBANK, Mr John James",41,1st Class Passenger,110489£26 11s,Southampton,Property Developer / Real Estate,,England,Property Developer / Real Estate
819,253,"BOSTON, Mr William John",32,Victualling Crew,,Belfast,Assistant Deck Steward (1st Class),,England,Assistant Deck Steward (1st Class)
820,1874,"BOTSFORD, Mr William Hull",25,2nd Class Passenger,237670£13,Southampton,,,United States,0
821,254,"BOTT, Mr William Thomas",46,Engineering Crew,,Southampton,Greaser,,England,Greaser
822,255,"BOUGHTON, Mr Bernard John",24,Victualling Crew,,Southampton,First class saloon steward,,England,First class saloon steward
823,1788,"BOULOS, Mr Hanna",18,3rd Class Passenger,2664£7 4s 6d,Cherbourg,General Labourer,,Syria,General Labourer
824,1475,"BOURKE, Mrs Catherine",32,3rd Class Passenger,364849£15 10s,Queenstown,Housewife,,Ireland,Housewife
825,1474,"BOURKE, Mr John",42,3rd Class Passenger,364849£15 10s,Queenstown,Farmer,,Ireland,Farmer
826,1476,"BOURKE, Miss Mary",40,3rd Class Passenger,364848£7 15s,Queenstown,,,Ireland,0
827,2117,"BOWEN, Mr David John 'Dai'",20,3rd Class Passenger,54636£16 2s,Southampton,Pugilist,,Wales,Pugilist
828,256,"BOWERMAN, Miss Elsie Edith",22,1st Class Passenger,113505£55,Southampton,,6,England,0
829,257,"BOWKER, Miss Ruth Harwood",31,Restaurant Staff,,Southampton,Cashier,6*†,England,Cashier
831,260,"BOYD, Mr John",37,Victualling Crew,,Southampton,Saloon Steward (1st class),,England,Saloon Steward (1st class)
832,261,"BOYES, Mr John Henry",36,Victualling Crew,,Belfast,Saloon Steward (1st class),,England,Saloon Steward (1st class)
833,1876,"BRACKEN, Mr James Hollen",30,2nd Class Passenger,220367£13,Southampton,Stockman,,United States,Stockman
834,1477,"BRADLEY, Miss Bridget",22,3rd Class Passenger,334914£7 14s 6d,Queenstown,,,Ireland,0
835,263,"BRADLEY, Mr Patrick Joseph",38,Engineering Crew,,Southampton,Fireman,,England,Fireman
836,262,"BRADLEY, Mr Thomas Henry",28,Deck Crew,,Southampton,Able Seaman,,England,Able Seaman
837,264,"BRADSHAW, Mr John Albert Perkin",42,Victualling Crew,,Southampton,Plate Steward (1st Class),,England,Plate Steward (1st Class)
838,1877,"BRADY, Mr John Bertram",41,1st Class Passenger,113054£30 10s,Southampton,Businessman,,United States,Businessman
839,1675,"BRAF, Miss Elin Ester Maria",20,3rd Class Passenger,347471£7 17s 1d,Southampton,Servant,,Sweden,Servant
841,1878,"BRANDEIS, Mr Emil Franklin",48,1st Class Passenger,17591£50 9s 11d,Cherbourg,,[208],United States,0
842,266,"BRAUND, Mr Lewis Richard",29,3rd Class Passenger,3460£7 11d,Southampton,Farm Labourer,,England,Farm Labourer
843,267,"BRAUND, Mr Owen Harris",22,3rd Class Passenger,21171£7 5s,Southampton,Ironmonger,,England,Ironmonger
845,1879,"BRERETON, Mr George Andrew",37,1st Class Passenger,111427£26 11s,Southampton,,9*†,United States,0
846,1880,"BREWE, Dr Arthur Jackson",45,1st Class Passenger,112379£39 12s,Cherbourg,,,United States,0
847,269,"BREWER, Mr Harry",30,Engineering Crew,,Southampton,Trimmer,,England,Trimmer
848,270,"BREWSTER, Mr George Henry",52,Victualling Crew,,Belfast,Bedroom Steward (1st Class),,England,Bedroom Steward (1st Class)
849,272,"BRIANT, Mr Albert",34,Engineering Crew,,Southampton,Greaser,,England,Greaser
850,271,"BRIANT, Mr Arthur",30,Engineering Crew,,Southampton,Greaser,,England,Greaser
851,273,"BRICE, Mr Walter Thomas",42,Deck Crew,,Southampton,Able Seaman,11,England,Able Seaman
852,274,"BRIDE, Mr Harold Sydney",22,Victualling Crew,,Belfast,Assistant Telegraphist,B†,England,Assistant Telegraphist
853,275,"BRIGHT, Mr Arthur John",42,Deck Crew,,Belfast,Quartermaster,D†,England,Quartermaster
855,276,"BRISTOW, Mr Robert Charles",38,Victualling Crew,,Southampton,3rd Class Steward,[290],England,3rd Class Steward
857,1676,"BROBƒCK, Mr Karl Rudolf",22,3rd Class Passenger,350045£7 15s 11d,Southampton,Decorator,,Sweden,Decorator
858,277,"BROCKLEBANK, Mr William Alfred",40,3rd Class Passenger,364512£8 1s,Southampton,Groom,,England,Groom
859,278,"BROOKMAN, Mr John Cress",28,Victualling Crew,,Southampton,3rd Class Steward,,England,3rd Class Steward
860,279,"BROOKS, Mr J.",25,Engineering Crew,,Southampton,Trimmer,,England,Trimmer
861,280,"BROOM, Mr Herbert George",33,Victualling Crew,,Belfast,Bath Steward,,England,Bath Steward
862,281,"BROOME, Mr Athol Frederick",31,Victualling Crew,,Southampton,Verandah Steward (1st Class),,England,Verandah Steward (1st Class)
863,1881,"BROWN, Mrs Caroline Lane",59,1st Class Passenger,11769£51 9s 7d,Southampton,,4*†,United States,0
864,1636,"BROWN, Miss Edith Eileen",15,2nd Class Passenger,29750£39,Southampton,Scholar,14,South Africa,Scholar
865,285,"BROWN, Mr Edward",34,Victualling Crew,,Belfast,Saloon Steward,A†,England,Saloon Steward
866,1635,"BROWN, Mrs Elizabeth Catherine",44,2nd Class Passenger,29750£39,Southampton,,14,South Africa,0
867,283,"BROWN, Mr John",28,Engineering Crew,,Southampton,Fireman,[267],England,Fireman
868,1882,"BROWN, Mrs Margaret",44,1st Class Passenger,17610£27 14s 5d,Cherbourg,Socialite,6,United States,Socialite
869,1634,"BROWN, Mr Thomas William Solomon",60,2nd Class Passenger,29750£39,Southampton,Hotelier,,South Africa,Hotelier
870,286,"BROWN, Mr Walter James",41,Victualling Crew,,Belfast,Saloon Steward (1st class),,England,Saloon Steward (1st class)
872,1678,"BRYHL, Miss Dagmar Jenny Ingeborg",20,2nd Class Passenger,236853£26,Southampton,,12,Sweden,0
873,1677,"BRYHL, Mr Kurt Arnold Gottfrid",25,2nd Class Passenger,236853£26,Southampton,,,Sweden,0
874,1480,"BUCKLEY, Miss Catherine",23,3rd Class Passenger,329944£7 5s 8d,Queenstown,,[299],Ireland,0
875,1479,"BUCKLEY, Mr Daniel",21,3rd Class Passenger,330920£7 15s 17d,Queenstown,Farm Labourer,,Ireland,Farm Labourer
876,287,"BUCKLEY, Mr H. E.",34,Victualling Crew,,Southampton,Assistant Vegetable Cook,,England,Assistant Vegetable Cook
877,1883,"BUCKNELL, Mrs Emma Eliza",58,1st Class Passenger,11813£76 5s 10d,Cherbourg,,8,United States,0
878,288,"BULEY, Mr Edward John",26,Deck Crew,,Southampton,Able Seaman,10,England,Able Seaman
879,289,"BULL, Mr Walter Edward",36,Victualling Crew,,Southampton,Scullion,,England,Scullion
880,290,"BULLEY, Mr Henry Ashburnham",21,Victualling Crew,,Southampton,Boots Steward (2nd class),,England,Boots Steward (2nd class)
881,291,"BUNNELL, Mr Wilfred James",20,Victualling Crew,,Belfast,Plate Steward,,England,Plate Steward
882,292,"BURGESS, Mr Charles",18,Victualling Crew,,Southampton,Extra 3rd. Baker,13,England,Extra 3rd. Baker
883,1481,"BURKE, Mr Jeremiah",19,3rd Class Passenger,365222£6 15s,Queenstown,Farm Labourer,,Ireland,Farm Labourer
884,293,"BURKE, Mr Richard Edward",29,Victualling Crew,,Belfast,Lounge Steward (1st class),,England,Lounge Steward (1st class)
885,294,"BURKE, Mr William",39,Victualling Crew,,Belfast,Saloon Steward,10,England,Saloon Steward
888,1482,"BURNS, Miss Mary Delia",15,3rd Class Passenger,330963£7 17s 7d,Queenstown,,,Ireland,0
890,295,"BURR, Mr Ewart Sydenham",28,Victualling Crew,,Southampton,Saloon Steward (1st class),,England,Saloon Steward (1st class)
891,296,"BURRAGE, Mr Arthur Victor Edwards",20,Victualling Crew,,Southampton,Plate Steward,13,England,Plate Steward
892,297,"BURROUGHS, Mr Arthur Peckham",34,Engineering Crew,,Southampton,Fireman,,England,Fireman
893,299,"BURTON, Mr Edward John",35,Engineering Crew,,Southampton,Fireman,,England,Fireman
894,300,"BUSS, Miss Kate",36,2nd Class Passenger,27849£13,Southampton,,9,England,0
895,301,"BUTLER, Mr Reginald Fenton",25,2nd Class Passenger,234686£13,Southampton,Mechanical Engineer,[97],England,Mechanical Engineer
896,1789,"BUTRUS-KA'W?, Mr Tann?s",21,3rd Class Passenger,2648£7 4s 7d,Cherbourg,Shoemaker,,Syria,Shoemaker
897,1884,"BUTT, Major Archibald Willingham",46,1st Class Passenger,113050£26 11s,Southampton,Military,,United States,Military
898,303,"BUTT, Mr Robert Henry",21,Victualling Crew,,Southampton,Saloon Steward,[10],England,Saloon Steward
899,302,"BUTT, Mr William John",30,Engineering Crew,,Southampton,Fireman,[77],England,Fireman
900,304,"BUTTERWORTH, Mr John",23,Victualling Crew,,Southampton,Saloon Steward,[116],England,Saloon Steward
901,305,"BYLES, Fr Thomas Roussel Davids",42,2nd Class Passenger,244310£13,Southampton,Priest / Minister,,England,Priest / Minister
902,306,"BYRNE, Mr James Edward",44,Victualling Crew,,Southampton,Bedroom Steward (2nd Class),,England,Bedroom Steward (2nd Class)
908,1886,"CALDERHEAD, Mr Edward Pennington",42,1st Class Passenger,17476£26 5s 9d,Southampton,,5,United States,0
909,307,"CALDERWOOD, Mr Hugh",33,Engineering Crew,,Belfast,Trimmer,,England,Trimmer
910,1631,"CALDWELL, Mr Albert Francis",26,2nd Class Passenger,248738£29,Southampton,,13,Siam,0
911,1632,"CALDWELL, Master Alden Gates",10m,2nd Class Passenger,248738£29,Southampton,,13,Siam,0
912,1887,"CALDWELL, Mrs Sylvia Mae",28,2nd Class Passenger,248738£29,Southampton,,13,United States,0
913,308,"CAMERON, Miss Clear Annie",35,2nd Class Passenger,13528£21,Southampton,Personal Maid,14,England,Personal Maid
914,309,"CAMPBELL, Mr Donald Samuel",28,Victualling Crew,,Southampton,3rd Class Clerk,,England,3rd Class Clerk
915,1484,"CANAVAN, Miss Mary",22,3rd Class Passenger,364846£7 15s,Queenstown,,,Ireland,0
916,1485,"CANAVAN, Mr Patrick",21,3rd Class Passenger,364858£7 15s,Queenstown,General Labourer,,Ireland,General Labourer
917,1888,"CANDEE, Mrs Helen Churchill",52,1st Class Passenger,17606£27 8s 11d,Cherbourg,Writer,6,United States,Writer
918,310,"CANN, Mr Ernest",29,3rd Class Passenger,2152£8 1s,Southampton,Miner,,England,Miner
919,311,"CANNER, Mr John",40,Engineering Crew,,Southampton,Fireman,,England,Fireman
920,62,"CARAM, Mr Joseph",28,3rd Class Passenger,2689£14 9s 2d,Cherbourg,Merchant,,Canada,Merchant
921,1790,"CARAM, Mrs Maria Elias",18,3rd Class Passenger,2689£14 9s 2d,Cherbourg,Housekeeper,,Syria,Housekeeper
922,312,"CARBINES, Mr William",19,2nd Class Passenger,28424£13,Southampton,Miner,[18],England,Miner
923,1889,"CARDEZA, Mrs Charlotte Wardle",58,1st Class Passenger,17755£512 6s 7d,Cherbourg,,3,United States,0
924,1890,"CARDEZA, Mr Thomas Drake Martinez",36,1st Class Passenger,17755£512 6s 7d,Cherbourg,Gentleman,3,United States,Gentleman
926,1680,"CARLSSON, Mr August Sigfrid",28,3rd Class Passenger,350042£7 15s 11d,Southampton,Farmer,,Sweden,Farmer
927,1679,"CARLSSON, Mr Carl Robert",24,3rd Class Passenger,350409£7 17s 1d,Southampton,General Labourer,,Sweden,General Labourer
928,1891,"CARLSSON, Mr Frans Olof",33,1st Class Passenger,695£5,Southampton,,,United States,0
929,313,"CARNEY, Mr William John",31,Victualling Crew,,Southampton,Lift Steward,[251],England,Lift Steward
930,1486,"CARR, Miss Jane",45,3rd Class Passenger,368364£7 15s,Queenstown,,,Ireland,0
931,314,"CARR, Mr Richard Stephen",27,Engineering Crew,,Southampton,Trimmer,,England,Trimmer
932,2115,"CARRAU, Mr Francisco Mauro Severiano",27,1st Class Passenger,113059£47 2s,Southampton,,,Uruguay,0
933,2116,"CARRA⁄-ESTEVES, Mr JosÈ Pedro",17,1st Class Passenger,113059£47 2s,Southampton,,,Uruguay,0
936,316,"CARTER, Rev. Ernest Courtenay",54,2nd Class Passenger,244252£26,Southampton,Priest / Minister,,England,Priest / Minister
937,318,"CARTER, Mr James",46,Engineering Crew,,Southampton,Fireman,,England,Fireman
938,317,"CARTER, Mrs Lilian",45,2nd Class Passenger,244252£26,Southampton,,,England,0
939,1893,"CARTER, Mrs Lucile",36,1st Class Passenger,113760£120,Southampton,,4,United States,0
940,1894,"CARTER, Miss Lucile Polk",14,1st Class Passenger,113760£120,Southampton,,4,United States,0
941,1892,"CARTER, Mr William Ernest",36,1st Class Passenger,113760£120,Southampton,Businessman,C†,United States,Businessman
942,1895,"CARTER, Master William Thornton II",11,1st Class Passenger,113760£120,Southampton,,4,United States,0
